# Design-System Drift Check

- Files scanned: 8
- Findings: 476
- Result: drift candidates found

| File | Line | Kind | Evidence |
| `src/ui/temu-shell/style.css` | 973 | hardcoded CSS dimension | `border-radius: 14px;` |
| `src/ui/temu-shell/style.css` | 986 | hardcoded CSS dimension | `font-size: 1.7rem;` |
| `src/ui/temu-shell/style.css` | 990 | hardcoded CSS dimension | `width: 2.15rem;` |
| `src/ui/temu-shell/style.css` | 991 | hardcoded CSS dimension | `height: 2.15rem;` |
| `src/ui/temu-shell/style.css` | 994 | hardcoded shadow | `box-shadow: none;` |
| `src/ui/temu-shell/style.css` | 999 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 1000 | hardcoded CSS dimension | `padding: 0.35rem 0.6rem;` |
| `src/ui/temu-shell/style.css` | 1001 | hardcoded color | `color: #9a3412;` |
| `src/ui/temu-shell/style.css` | 1002 | hardcoded color | `background: #ffedd5;` |
| `src/ui/temu-shell/style.css` | 1003 | hardcoded CSS dimension | `font-size: 0.72rem;` |
| `src/ui/temu-shell/style.css` | 1010 | hardcoded CSS dimension | `gap: 0.65rem;` |
| `src/ui/temu-shell/style.css` | 1011 | hardcoded CSS dimension | `margin-top: 0.1rem;` |
| `src/ui/temu-shell/style.css` | 1016 | hardcoded CSS dimension | `min-height: 2.75rem;` |
| `src/ui/temu-shell/style.css` | 1019 | hardcoded CSS dimension | `gap: 0.5rem;` |
| `src/ui/temu-shell/style.css` | 1021 | hardcoded CSS dimension | `border-radius: 14px;` |
| `src/ui/temu-shell/style.css` | 1024 | hardcoded CSS dimension | `font-size: 0.86rem;` |
| `src/ui/temu-shell/style.css` | 1027 | hardcoded color | `box-shadow: 0 8px 18px rgba(15, 23, 42, 0.04);` |
| `src/ui/temu-shell/style.css` | 1035 | hardcoded CSS dimension | `margin: 1rem 0 0;` |
| `src/ui/temu-shell/style.css` | 1037 | hardcoded CSS dimension | `font-size: 0.76rem;` |
| `src/ui/temu-shell/style.css` | 1038 | hardcoded CSS dimension | `line-height: 1.45;` |
| `src/ui/temu-shell/style.css` | 1044 | hardcoded CSS dimension | `z-index: 30;` |
| `src/ui/temu-shell/style.css` | 1046 | hardcoded CSS dimension | `min-height: 4rem;` |
| `src/ui/temu-shell/style.css` | 1048 | hardcoded CSS dimension | `gap: 1rem;` |
| `src/ui/temu-shell/style.css` | 1059 | hardcoded CSS dimension | `gap: 0.65rem;` |
| `src/ui/temu-shell/style.css` | 1071 | hardcoded CSS dimension | `font-size: 1rem;` |
| `src/ui/temu-shell/style.css` | 1076 | hardcoded CSS dimension | `margin: 0.05rem 0 0;` |
| `src/ui/temu-shell/style.css` | 1078 | hardcoded CSS dimension | `font-size: 0.72rem;` |
| `src/ui/temu-shell/style.css` | 1088 | hardcoded CSS dimension | `top: 50%;` |
| `src/ui/temu-shell/style.css` | 1089 | hardcoded CSS dimension | `left: 0.85rem;` |
| `src/ui/temu-shell/style.css` | 1095 | hardcoded CSS dimension | `width: 100%;` |
| `src/ui/temu-shell/style.css` | 1096 | hardcoded CSS dimension | `height: 2.5rem;` |
| `src/ui/temu-shell/style.css` | 1098 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 1106 | hardcoded CSS dimension | `font-size: 0.84rem;` |
| `src/ui/temu-shell/style.css` | 1114 | hardcoded CSS dimension | `width: 100%;` |
| `src/ui/temu-shell/style.css` | 1115 | hardcoded CSS dimension | `height: 100%;` |
| `src/ui/temu-shell/style.css` | 1120 | hardcoded CSS dimension | `padding-top: 4rem;` |
| `src/ui/temu-shell/style.css` | 1133 | hardcoded CSS dimension | `width: 17rem;` |
| `src/ui/temu-shell/style.css` | 1141 | hardcoded CSS dimension | `width: 15rem;` |
| `src/ui/temu-shell/style.css` | 1148 | hardcoded CSS dimension | `width: 4.25rem;` |
| `src/ui/temu-shell/style.css` | 1153 | hardcoded CSS dimension | `height: 100%;` |
| `src/ui/temu-shell/style.css` | 1155 | hardcoded CSS dimension | `padding: 1rem;` |
| `src/ui/temu-shell/style.css` | 1161 | hardcoded CSS dimension | `margin-bottom: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 1167 | hardcoded CSS dimension | `padding: 1rem 0 0;` |
| `src/ui/temu-shell/style.css` | 1173 | hardcoded CSS dimension | `gap: 0.45rem;` |
| `src/ui/temu-shell/style.css` | 1177 | hardcoded CSS dimension | `margin-top: 1rem;` |
